"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
123.043187179863,32.1802613123968,123.042448464938,123.043948987712,29.2581344581077,37.8728346291409,"2-phenylethanol","CHEBI:49000","WRMNZCZEMHIOCP-UHFFFAOYSA-N","C8H10O","[M+H]+","pos",FALSE,246.424326750498,"2_1"
122.089672377153,108.003983963815,122.08954902883,122.089914214095,104.561565856933,116.800802519715,"2-phenylethylamine","CHEBI:18397","BHHGXPLMPWCGHP-UHFFFAOYSA-N","C8H11N","[M+H]+","pos",FALSE,462.653066387736,"2_5"
120.074761938039,108.428349083673,120.074537789319,120.075013089322,105.703146487959,113.246716066124,"2-phenylethylamine","CHEBI:18397","BHHGXPLMPWCGHP-UHFFFAOYSA-N","C8H11N","[M-H]-","neg",FALSE,463.278776442966,"2_5"
155.009857181022,36.6818124218879,155.009797518825,155.009898278484,33.0269606686407,47.1839071465671,"2,4-dihydroxypyrimidine-5-carboxylic acid","CHEBI:192377","ZXYAAVBXHKCJJB-UHFFFAOYSA-N","C5H4N2O4","[M-H]-","neg",TRUE,205.294376437919,"2_1"
157.023775114134,37.1171193384549,157.023668388116,157.023929361722,33.5814247868716,42.0654991088013,"2,4-dihydroxypyrimidine-5-carboxylic acid","CHEBI:192377","ZXYAAVBXHKCJJB-UHFFFAOYSA-N","C5H4N2O4","[M+H]+","pos",TRUE,305.376123536287,"2_1"
179.005473853235,37.8728346291409,179.005363897341,179.005654659236,32.7856302144884,41.3513474080801,"2,4-dihydroxypyrimidine-5-carboxylic acid","CHEBI:192377","ZXYAAVBXHKCJJB-UHFFFAOYSA-N","C5H4N2O4","[M+Na]+","pos",FALSE,309.349076724448,"2_1"
105.065083511366,24.1911773784095,105.065043754383,105.065161853173,22.2985773784415,25.6035773784215,"3-amino-L-alanine","CHEBI:16303","PECYZEOJVXMISF-REOHCLBHSA-N","C3H8N2O2","[M+H]+","pos",TRUE,0,"1_5"
214.027643853092,55.1534844033485,214.027526479969,214.027781029142,51.6313916027857,66.2711991975309,"3-chloro-L-tyrosine","CHEBI:53678","ACWBBAGYTKWBCD-ZETCQYMHSA-N","C9H10ClNO3","[M-H]-","neg",TRUE,400.326969556569,"1_6"
216.041899442433,52.7635554985344,216.041762248955,216.042023348369,48.8267214734622,65.224787208028,"3-chloro-L-tyrosine","CHEBI:53678","ACWBBAGYTKWBCD-ZETCQYMHSA-N","C9H10ClNO3","[M+H]+","pos",TRUE,387.632707717764,"1_6"
238.023344224969,52.7635554985344,238.023097596162,238.023827623188,50.6906884171135,56.2205056470186,"3-chloro-L-tyrosine","CHEBI:53678","ACWBBAGYTKWBCD-ZETCQYMHSA-N","C9H10ClNO3","[M+Na]+","pos",FALSE,387.632707717764,"1_6"
161.045095300456,281.844044389913,161.044978540426,161.045195212473,279.083162975969,288.883911901818,"3-hydroxybenzoic acid","CHEBI:30764","IJFXRHURBJZNAO-UHFFFAOYSA-N","C7H6O3","[M+Na]+","pos",FALSE,759.353523801824,"2_5"
123.044545504951,121.351116798672,123.04439188102,123.04475131292,118.683154445193,124.890257704871,"3-hydroxybenzyl alcohol","CHEBI:17069","OKVJCVWFVRATSG-UHFFFAOYSA-N","C7H8O2","[M-H]-","neg",TRUE,479.182490111364,"2_1"
153.015457366865,61.7041949023541,153.01462952303,153.016199081419,59.6778479313681,66.2937871610425,"3-hydroxyphenylacetic acid","CHEBI:17445","FVMDYYGIDFPZAX-UHFFFAOYSA-N","C8H8O3","[M+H]+","pos",FALSE,407.683295433813,"2_7"
196.994091335664,63.4981069376121,196.993482649213,196.995150542102,61.3924799291528,66.7783599190604,"3-hydroxyphenylacetic acid","CHEBI:17445","FVMDYYGIDFPZAX-UHFFFAOYSA-N","C8H8O3","[M+CHO2]-","neg",FALSE,409.684230122966,"2_7"
190.049769498536,171.699210439842,190.049639383225,190.049847159349,168.317617268258,182.063825556507,"3-methoxytyramine","CHEBI:742324","DIVQKHQLANKJQO-UHFFFAOYSA-N","C9H13NO2","[M+Na]+","pos",TRUE,538.792174625226,"2_10"
