chrom_peak_id;mzmin;mzmax;rtmin;rtmax;into;target_ChEBI.name;target_ChEBI;target_InChIKey;target_formula;target_M;adduct;mixture;ms1_adduct_count;ms1_adduct_05_count;isopeak_count;isopeak_sim;ms2_count;ms2_matched_count;ms2_true_count;RTI;rt_regions;rtmed;mzmed;number_of_peaks;
CP498832;223.0912138;223.1003706;306.1771403;318.115954;20792.80062;5-phenylpentanoic acid;CHEBI:40131;BYHDDXPKOZIZRV-UHFFFAOYSA-N;C11H14O2;178.0993797;[M+CHO2]-;3_3;3;1;1;0.870338461;9;0;0;889.967656;2;309.6571107;223.0972262;1;FALSE
CP373766|CP129628|CP373681|CP129476|CP488201;177.0916358;177.093258;328.0346903;350.9954896;93333.81841;5-phenylpentanoic acid;CHEBI:40131;BYHDDXPKOZIZRV-UHFFFAOYSA-N;C11H14O2;178.0993797;[M-H]-|[M+H]+|[M+CHO2]-|[M+Na]+|[M+H]+;3_3;26;13;4;0.704512072;29;1;1;1024.05193261494|1017.51447477797|1024.05193261494|1014.88869487728|996.689734434401;3;345.3498987;191.8893328;5;
CP373824;223.1319207;223.1354195;353.9778355;361.4631044;23162.07973;5-phenylpentanoic acid;CHEBI:40131;BYHDDXPKOZIZRV-UHFFFAOYSA-N;C11H14O2;178.0993797;[M+CHO2]-;3_3;1;0;0;0;6;0;0;1067.142243;4;356.9716008;223.1337197;1;FALSE
CP130312;179.1062455;179.1080479;375.2904288;388.7783535;55650.4249;5-phenylpentanoic acid;CHEBI:40131;BYHDDXPKOZIZRV-UHFFFAOYSA-N;C11H14O2;178.0993797;[M+H]+;3_3;3;1;1;0.883984077;12;0;0;1143.122467;5;378.6623579;179.1067608;1;FALSE
CP374351;223.1325667;223.134232;404.4341741;406.9342323;600.6049234;5-phenylpentanoic acid;CHEBI:40131;BYHDDXPKOZIZRV-UHFFFAOYSA-N;C11H14O2;178.0993797;[M+CHO2]-;3_3;0;0;0;0;6;0;0;1267.301114;6;405.9343944;223.1335744;1;FALSE
CP041306|CP273096|CP272926;150.0548645;150.0551882;25.87998989;37.24729006;585876.395;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+H]+|[M+CHO2]-|[M-H]-;2_1;5;4;2;0.602669834;3;0;0;194.890755341739|305.716421134617|290.350194371375;1;29.58176026;164.0472393;3;
CP041307|CP041300;150.0539486;150.0554117;37.24729006;50.6182675;332068.1734;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+H]+|[M+Na]+;2_1;8;2;1;0.455554072;3;1;1;379.705644327455|403.223788013857;2;43.93093861;161.0548995;2;
CP041411;150.0575545;150.0614862;53.96316175;59.98665489;20083.58858;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+H]+;2_1;1;0;0;0;3;0;0;415.0384069;3;56.64097303;150.0601985;1;FALSE
CP041569|CP041566;172.053298;172.0564467;71.36690334;78.73199437;5697.57728;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+Na]+|[M+H]+;2_1;13;4;1;0.455554072;3;0;0;437.893160213492|437.104587244497;4;75.71866982;161.0649149;2;
CP042068;150.0516579;150.0554531;191.9880543;202.8589254;11573.7993;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+H]+;2_1;2;1;1;0.911108143;0;0;0;586.8962059;5;196.7332646;150.0545279;1;FALSE
CP275228;148.0389769;148.0414249;217.8150115;222.2472116;6531.336765;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M-H]-;2_1;2;1;1;0.911108143;0;0;0;636.3162302;6;219.7847342;148.040121;1;FALSE
CP276309;194.0901127;194.0909027;346.4572181;351.9487761;32441.31263;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+CHO2]-;2_1;0;0;0;0;0;0;0;1035.963287;7;348.9528711;194.0904158;1;FALSE
CP276683;194.0818625;194.0833538;402.9339082;410.436586;38497.96669;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+CHO2]-;2_1;0;0;0;0;0;0;0;1265.544932;8;405.4348092;194.0822398;1;FALSE
CP044182;150.0235556;150.0266943;483.5189523;489.6755809;11593.59608;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M+H]+;2_1;1;0;0;0;0;0;0;1590.561303;9;486.2543058;150.025893;1;FALSE
CP277837;148.0050155;148.0083682;586.4161906;588.9131906;857.4887877;5,6-dihydroxyindole;CHEBI:27404;SGNZYJXNUURYCH-UHFFFAOYSA-N;C8H7NO2;149.0476785;[M-H]-;2_1;1;0;0;0;0;0;0;0;10;587.4151906;148.0067118;1;FALSE
CP306943;238.0458801;238.0499461;25.20846283;32.79259954;12256.79197;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M+CHO2]-;2_4;1;0;0;0;0;0;0;228.1667115;1;28.22329146;238.048394;1;FALSE
CP070445|CP070412;216.021602;216.0256626;40.45491594;48.48186134;8368.550855;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M+Na]+|[M+H]+;2_4;2;1;1;0.44845068;0;0;0;393.719121185147|398.884563626332;2;43.46434746;205.0272361;2;
CP070602|CP307377;216.0430373;216.0455503;58.1479271;71.24259977;11294.54767;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M+Na]+|[M+CHO2]-;2_4;2;0;0;0;0;0;0;428.871279400656|426.551885796979;3;66.14126564;227.0598075;2;
CP308420|CP071005|CP070912|CP070862;192.0302137;192.0304676;116.2924704;163.0022135;2361276.901;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M-H]-|[M+H]+|[M+Na]+|[M+Na]+;2_4;14;6;3;0.67267602;33;2;0;514.909539745271|529.680235485319|528.822319260531|516.810621213178;4;145.1841917;204.5384679;4;
CP308959|CP072223;192.02574;192.0312479;269.7292829;276.8966714;12993.61256;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M-H]-|[M+H]+;2_4;4;2;1;0.44845068;0;0;0;771.813343138391|760.067274424699;5;272.3458139;193.0494245;2;
CP310907;238.0651083;238.0690025;503.5332214;506.0302214;701.1086019;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M+CHO2]-;2_4;0;0;0;0;0;0;0;0;6;504.5322214;238.0668877;1;FALSE
CP311231;238.008267;238.0113583;545.9732214;549.4682214;1485.796745;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M+CHO2]-;2_4;2;0;0;0;0;0;0;0;7;547.9706214;238.0096968;1;FALSE
CP311538;192.0214603;192.0251725;581.9226214;584.4192214;1104.487023;5,6-dihydroxyindole-2-carboxylic acid;CHEBI:2003;YFTGOBNOJKXZJC-UHFFFAOYSA-N;C9H7NO4;193.0375077;[M-H]-;2_4;0;0;0;0;0;0;0;0;8;582.9212214;192.0227413;1;FALSE
CP306607|CP306604|CP070502|CP306755;191.0819364;191.0862801;24.38872591;40.45491594;294857.4871;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M+CHO2]-|[M-H]-|[M+H]+|[M+CHO2]-;2_4;4;2;1;0.222004537;0;0;0;212.530949511034|186.490791593003|104.45158059135|259.466675289492;1;27.81334175;168.5783487;4;
CP486251;147.0751527;147.0825798;166.3439794;172.3663493;12057.71916;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M+H]+;2_4;2;0;0;0;6;0;0;550.2775472;2;168.3505122;147.076167;1;FALSE
CP307794|CP307760|CP075035|CP071147;145.0767112;145.0773697;176.751114;221.2459006;15608150.4;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M-H]-|[M+CHO2]-|[M+H]+|[M+H]+;2_4;15;5;2;0.447461429;45;3;3;571.09927108898|571.09927108898|568.37326780395|567.509185242056;3;181.1769416;157.5814101;4;
CP071318;169.0836581;169.0853476;204.117818;207.5379093;2829.460467;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M+Na]+;2_4;4;0;0;0;0;0;0;597.9905684;4;205.4850795;169.084162;1;FALSE
CP308378;145.0755297;145.079799;218.4519052;222.3875153;5604.502386;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M-H]-;2_4;2;1;1;0.901827565;9;0;0;636.4758798;5;219.9277794;145.0773105;1;FALSE
CP309697;145.106976;145.1098098;337.6022215;340.0890671;517.1780631;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M-H]-;2_4;1;0;0;0;0;0;0;995.3263963;6;338.5972657;145.1085688;1;FALSE
CP309893;191.1062886;191.1088757;360.0009906;363.9886208;3008.525735;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M+CHO2]-;2_4;0;0;0;0;0;0;0;1086.889624;7;361.9950083;191.1071995;1;FALSE
CP075034;147.064842;147.0661611;625.0110784;629.7486784;1961.125817;5,6-dimethylbenzimidazole;CHEBI:15890;LJUQGASMPRMWIW-UHFFFAOYSA-N;C9H10N2;146.0843983;[M+H]+;2_4;3;3;1;0.900799804;0;0;0;0;8;626.3646784;147.0652369;1;FALSE
CP300273|CP300274|CP064637|CP064636|CP064326|CP063954|CP299004|CP486066|CP299915|CP299916|CP064259|CP063701;138.0194842;138.0199362;19.64535553;55.84088232;682690.5901;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M-H]-|[M-H]-|[M+H]+|[M+H]+|[M+Na]+|[M+Na]+|[M+CHO2]-|[M+H]+|[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+H]+;2_3;46;11;6;0.463989701;33;1;0;386.920620730403|277.411587769511|300.7384286188|383.350525384042|383.350525384042|278.145016751963|0|201.736878633593|353.088232211723|261.798109150622|352.367945174985|0;1;33.12436289;154.3656058;12;
CP066068;140.0676576;140.0684233;76.59815813;88.65947602;147356.5109;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M+H]+;2_3;2;0;0;0;3;0;0;447.7214095;2;84.63838634;140.0680728;1;FALSE
CP300929|CP065088|CP065127|CP065153|CP065086;138.0258613;138.0274757;135.9106532;150.9824703;6055.560544;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M-H]-|[M+Na]+|[M+H]+|[M+Na]+|[M+H]+;2_3;0;0;0;0;0;0;0;519.781226846582|523.672869817554|523.672869817554|524.531011865723|523.672869817554;3;145.9354029;148.4016426;5;
CP066069;140.0674727;140.068592;178.4022708;185.8031784;37769.85165;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M+H]+;2_3;0;0;0;0;0;0;0;567.5106896;4;181.7628946;140.0680734;1;FALSE
CP066070;140.0670293;140.0685443;197.9882733;206.8602116;45465.96367;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M+H]+;2_3;0;0;0;0;0;0;0;595.3640962;5;203.4409224;140.0682126;1;FALSE
CP303239;184.0174109;184.0219691;391.9363362;394.4364048;532.5407648;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M+CHO2]-;2_3;1;0;0;0;0;0;0;1213.09051;6;392.9362717;184.0195852;1;FALSE
CP303723;184.0241862;184.0263405;468.026369;471.5321253;1405.016269;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M+CHO2]-;2_3;2;2;1;0.91407714;0;0;0;1534.769856;7;470.0301176;184.0256343;1;FALSE
CP068780;161.9690408;161.9699021;557.8458462;569.4927607;108730.3269;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M+Na]+;2_3;1;0;0;0;0;0;0;1927.873264;8;563.3270436;161.9694826;1;FALSE
CP068893;140.0680891;140.069205;581.105742;589.226742;46412.37829;6-hydroxynicotinic acid;CHEBI:16168;BLHCMGRVFXRYRN-UHFFFAOYSA-N;C6H5NO3;139.026943;[M+H]+;2_3;1;0;0;0;0;0;0;0;9;584.489742;140.0685416;1;FALSE
CP336173|CP093812|CP335393|CP094360|CP093836;148.0628538;148.0631859;25.01532581;47.7473387;6765036.414;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M-H]-|[M+Na]+|[M+CHO2]-|[M+H]+|[M+H]+;2_7;27;10;5;0.918080152;21;2;0;236.894638090371|148.033632849639|270.856659999598|223.625505193093|195.645016886823;1;28.71782993;162.8652722;5;
CP094191;172.0539023;172.0552327;41.72965126;53.09823681;11194.78742;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M+Na]+;2_7;1;0;0;0;0;0;0;401.6469773;2;45.74146802;172.0544186;1;FALSE
CP094377;172.0650623;172.0672189;172.935756;176.2868;3727.737483;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M+Na]+;2_7;2;0;0;0;0;0;0;558.5015598;3;174.9456479;172.0655709;1;FALSE
CP094664;172.0255523;172.0307942;183.6787391;188.3995484;5597.052662;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M+Na]+;2_7;2;0;0;0;0;0;0;572.3803527;4;185.7003951;172.0282194;1;FALSE
CP095724;172.0778944;172.0803736;258.1095769;262.885576;4813.403947;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M+Na]+;2_7;1;0;0;0;0;0;0;728.2336163;5;260.838615;172.0792102;1;FALSE
CP337906;194.0343997;194.0386658;313.8141548;316.2988655;823.6780319;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M+CHO2]-;2_7;1;1;1;0.907501863;0;0;0;908.5029003;6;314.808024;194.0364822;1;FALSE
CP338178;194.0889276;194.0908473;346.6186021;355.0673749;33809.6888;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M+CHO2]-;2_7;0;0;0;0;0;0;0;1036.00102;7;349.1017997;194.0902093;1;FALSE
CP338482;194.0815866;194.086227;401.9382195;409.4368735;37160.99029;6-methyladenine;CHEBI:28871;CKOMXBHMKXXTNW-UHFFFAOYSA-N;C6H7N5;149.0701452;[M+CHO2]-;2_7;1;0;0;0;0;0;0;1264.974058;8;405.4366574;194.0822164;1;FALSE
CP273294|CP041368|CP272943|CP040663;343.1067773;343.1106813;25.20338989;47.94286026;223851.2247;7-methylguanosine;CHEBI:20794;OGHAROSJZRTIOK-KQYNXXCUSA-O;C11H16N5O5;298.1151436;[M+CHO2]-|[M+H]+|[M-H]-|[M+Na]+;2_1;10;1;1;0.215336459;0;0;0;243.530722682077|194.890755341739|243.530722682077|194.890755341739;1;28.14699681;315.1150636;4;
CP274645;297.0538265;297.0590517;107.6913006;115.2502717;4201.490079;7-methylguanosine;CHEBI:20794;OGHAROSJZRTIOK-KQYNXXCUSA-O;C11H16N5O5;298.1151436;[M-H]-;2_1;0;0;0;0;0;0;0;486.6943752;2;111.722969;297.0556935;1;FALSE
CP275473|CP275447|CP042525|CP275436;343.1310016;343.1374127;237.7734386;250.4078221;10360.59426;7-methylguanosine;CHEBI:20794;OGHAROSJZRTIOK-KQYNXXCUSA-O;C11H16N5O5;298.1151436;[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+CHO2]-;2_1;1;0;0;0;0;0;0;698.871055762033|684.293408622339|676.215541871375|691.015162934376;3;243.2180971;332.1253368;4;
CP043067|CP275913|CP276034|CP043158|CP043059;299.1091411;299.1115035;298.3560664;320.5476184;43065.7794;7-methylguanosine;CHEBI:20794;OGHAROSJZRTIOK-KQYNXXCUSA-O;C11H16N5O5;298.1151436;[M+H]+|[M+CHO2]-|[M-H]-|[M+Na]+|[M+H]+;2_1;2;0;0;0;0;0;0;863.722466955086|887.525519027423|895.83355960454|891.057290005038|856.889028853879;4;308.0344054;311.8977693;5;
CP043318;299.103537;299.1077879;343.787551;347.1754086;1245.443898;7-methylguanosine;CHEBI:20794;OGHAROSJZRTIOK-KQYNXXCUSA-O;C11H16N5O5;298.1151436;[M+H]+;2_1;2;0;0;0;0;0;0;1013.914765;5;345.8198962;299.1058976;1;FALSE
CP276517;297.111631;297.1159936;378.4267197;382.926889;7603.777751;7-methylguanosine;CHEBI:20794;OGHAROSJZRTIOK-KQYNXXCUSA-O;C11H16N5O5;298.1151436;[M-H]-;2_1;0;0;0;0;0;0;0;1164.038043;6;380.9267275;297.1155121;1;FALSE
CP278352|CP278353|CP278351;297.1529482;297.1533119;419.9490447;448.4935307;1477669.274;7-methylguanosine;CHEBI:20794;OGHAROSJZRTIOK-KQYNXXCUSA-O;C11H16N5O5;298.1151436;[M-H]-|[M-H]-|[M-H]-;2_1;0;0;0;0;0;0;0;1344.90919314306|1420.12928058607|1384.60456852791;7;433.6361841;297.1531986;3;
CP280964|CP046556|CP047034|CP046304|CP279119;167.020953;167.0214875;19.92167724;47.87185701;1100422.38;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M-H]-|[M+H]+|[M+H]+|[M+Na]+|[M-H]-;2_10;17;6;4;0.742687275;24;1;0;244.381615240814|217.303025075758|217.303025075758|0|0;1;26.11913413;172.622159;5;
CP046938;190.9749809;190.9785052;42.52098149;46.53450981;1182.245891;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M+Na]+;2_10;5;0;0;0;0;0;0;400.7766052;2;44.52714072;190.9760727;1;FALSE
CP280919|CP047222;213.0421324;213.0442626;69.84839564;80.43899813;67801.93591;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M+CHO2]-|[M+H]+;2_10;1;0;0;0;4;0;0;439.329203176236|436.238643564092;3;74.26618003;191.0311117;2;
CP047449|CP047448;169.0177242;169.0194657;118.8924421;129.6303293;21955.37275;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M+H]+|[M+H]+;2_10;0;0;0;0;0;0;0;495.439174070924|495.439174070924;4;124.9325838;169.0040537;2;
CP047729;191.0572153;191.0586314;165.0559043;174.4287533;64670.18678;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M+Na]+;2_10;2;0;0;0;0;0;0;552.3636976;5;169.7392043;191.0578052;1;FALSE
CP281723;167.045358;167.0482513;185.0435028;190.5281042;11204.24467;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M-H]-;2_10;2;2;1;0.928359094;0;0;0;580.7079648;6;188.0366772;167.0473463;1;FALSE
CP282165;213.0502861;213.0571243;260.8192042;265.7944101;6656.045182;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M+CHO2]-;2_10;4;0;0;0;0;0;0;744.0080703;7;263.3062607;213.0543158;1;FALSE
CP282411|CP048840;167.013379;167.0142625;304.4551872;311.5850191;2670.375174;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M-H]-|[M+Na]+;2_10;3;0;0;0;0;0;0;890.845873103497|875.089042425585;8;308.9688337;179.0034477;2;
CP049344;190.9881374;190.9896614;399.9038614;403.9537797;1232.445854;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M+Na]+;2_10;1;0;0;0;0;0;0;1241.000282;9;401.9290229;190.9892191;1;FALSE
CP049564;191.0365753;191.0383992;447.9579088;451.373944;734.4381081;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M+Na]+;2_10;0;0;0;0;0;0;0;1436.853016;10;449.3232271;191.0375331;1;FALSE
CP284721;167.0154194;167.0173654;653.8211283;656.3181283;1049.254854;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M-H]-;2_10;0;0;0;0;0;0;0;0;11;655.3191283;167.0164052;1;FALSE
CP284787;167.0124092;167.0130523;701.7533283;704.2501283;1166.026479;7,9-dihydro-1H-purine-2,6,8(3H)-trione;CHEBI:17775;LEHOTFFKMJEONL-UHFFFAOYSA-N;C5H4N4O3;168.02834;[M-H]-;2_10;0;0;0;0;0;0;0;0;12;702.7521283;167.0127758;1;FALSE
CP273337|CP040981|CP273721|CP040861|CP041133|CP040860|CP040572|CP272166|CP272234|CP041132;151.0246255;151.0264966;18.89623665;48.64069796;94128.92759;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M-H]-|[M+H]+|[M-H]-|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+CHO2]-|[M-H]-|[M+H]+;2_1;13;2;2;0.18622466;24;0;0;305.716421134617|322.592480271468|392.605495245708|285.699857185166|369.318239914789|219.736862153817|0|0|0|379.705644327455;1;31.48345405;156.8269111;10;
CP273887;151.0373747;151.0408686;53.1901099;59.25388041;11749.95245;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M-H]-;2_1;1;0;0;0;3;0;0;416.5882582;2;55.71694476;151.0394153;1;FALSE
CP041603|CP041567;175.0174216;175.0194118;70.69722683;79.40189402;7410.304501;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M+Na]+|[M+H]+;2_1;1;0;0;0;3;0;0;437.893160213492|437.104587244497;3;75.71866982;164.0064122;2;
CP274764;151.0395623;151.0400818;136.9117955;150.5086825;186536.4075;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M-H]-;2_1;1;0;0;0;0;0;0;526.5544911;4;143.9638726;151.0399025;1;FALSE
CP274817;151.017784;151.0198436;168.6010914;171.108434;1340.405115;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M-H]-;2_1;1;0;0;0;0;0;0;558.0594533;5;169.604186;151.0193215;1;FALSE
CP042171|CP275099;153.0534621;153.0564195;207.4597951;215.8572759;9196.458984;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M+H]+|[M-H]-;2_1;1;0;0;0;0;0;0;609.291384384681|615.127457163073;6;210.7430484;152.0472632;2;
CP042679;174.9922321;174.9939211;254.1401333;257.5477247;769.6834677;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M+Na]+;2_1;0;0;0;0;0;0;0;715.1069235;7;256.1848057;174.9929709;1;FALSE
CP275588;151.0140229;151.014695;267.8075262;270.2938479;1798.116218;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M-H]-;2_1;0;0;0;0;0;0;0;759.7321672;8;268.8019898;151.0143892;1;FALSE
CP043022;175.0707901;175.0742431;296.3211046;299.7129633;988.8039738;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M+Na]+;2_1;0;0;0;0;0;0;0;843.2183706;9;298.3560664;175.0725611;1;FALSE
CP276432;151.0367016;151.040633;365.4343724;371.4284692;3529.297539;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M-H]-;2_1;0;0;0;0;0;0;0;1108.880034;10;367.4320446;151.0390223;1;FALSE
CP276575;151.0532147;151.0548867;390.9304389;393.4310159;648.4589972;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M-H]-;2_1;3;0;0;0;0;0;0;1209.203718;11;391.9309472;151.0540136;1;FALSE
CP276875;197.0179387;197.0206443;435.9732264;438.4766933;1965.69162;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M+CHO2]-;2_1;1;0;0;0;0;0;0;1399.232625;12;437.475091;197.0189552;1;FALSE
CP044376;153.090399;153.0916886;498.5801017;505.4344992;18599.50764;9H-xanthine;CHEBI:17712;LRFVTYWOQMYALW-UHFFFAOYSA-N;C5H4N4O2;152.0334254;[M+H]+;2_1;0;0;0;0;0;0;0;1654.036098;13;501.3215221;153.0913063;1;FALSE
CP011501|CP012456|CP240664|CP241042|CP011915|CP011740;291.1033891;291.1071174;22.55883824;41.28882151;1794839.694;Acetylcarnosine;CHEBI:172509;BKAYIFDRRZZKNF-SECBINFHSA-N;C11H16N4O4;268.117155;[M+Na]+|[M+H]+|[M+CHO2]-|[M-H]-|[M+H]+|[M+Na]+;1_2;21;8;4;0.575677693;6;0;0;174.405005252149|211.780930856689|211.765846760672|303.373930621274|269.601659411627|231.06554265848;1;28.7018853;283.4294855;6;
