"chrom_peak_id","mzmin","mzmax","rtmin","rtmax","into","target_ChEBI.name","target_ChEBI","target_InChIKey","target_formula","target_M","adduct","mixture","ms1_adduct_count","ms1_adduct_05_count","isopeak_count","isopeak_sim","ms2_count","ms2_matched_count","ms2_true_count","RTI","rt_regions","rtmed","mzmed","number_of_peaks"
"CP157261",180.065629967856,180.065959783148,29.8339214318752,33.5662657691519,742.319184517072,"3-amino-3-(4-hydroxyphenyl)propanoic acid","CHEBI:16939","JYPHNHPXFNEZBR-UHFFFAOYSA-N","C9H11NO3",181.073893212,"[M-H]-","2_8",1,1,1,0.897936882454111,3,0,0,"143.971392158297",1,31.3187505768071,180.065846343748,1
"CP024820",105.065043754383,105.065161853173,22.2985773784415,25.6035773784215,621.244541409193,"3-amino-L-alanine","CHEBI:16303","PECYZEOJVXMISF-REOHCLBHSA-N","C3H8N2O2",104.058577496,"[M+H]+","1_5",1,2,1,0.957979413123812,4,1,1,"0",1,24.1911773784095,105.065083511366,1
"CP108603",149.075909775225,149.076516266843,196.544131899607,200.628927054397,1631.10852400516,"3-amino-L-alanine","CHEBI:16303","PECYZEOJVXMISF-REOHCLBHSA-N","C3H8N2O2",104.058577496,"[M+CHO2]-","1_5",1,0,0,0,3,0,0,"573.518634537544",2,198.605369335652,149.076388723757,1
"CP108884",149.076271251718,149.076519380241,253.748575344918,257.495441359635,1898.25969098013,"3-amino-L-alanine","CHEBI:16303","PECYZEOJVXMISF-REOHCLBHSA-N","C3H8N2O2",104.058577496,"[M+CHO2]-","1_5",1,0,0,0,4,0,0,"686.071563200489",3,255.661385921906,149.076479765872,1
"CP111333|CP027161|CP027141",214.027526479969,214.027781029142,48.8267214734622,66.2711991975309,70400.9403890591,"3-chloro-L-tyrosine","CHEBI:53678","ACWBBAGYTKWBCD-ZETCQYMHSA-N","C9H10ClNO3",215.03492086,"[M-H]-|[M+H]+|[M+Na]+","1_6",3,7,3,0.682851805198723,16,2,2,"400.326969556569|387.632707717764|387.632707717764",1,53.5601984668058,222.697629173498,3
"CP145873|CP193726",183.005559894891,183.006367431388,601.717874994607,623.882474994583,1955.10338368249,"3-hydroxybenzoic acid","CHEBI:30764","IJFXRHURBJZNAO-UHFFFAOYSA-N","C7H6O3",138.031694052,"[M+CHO2]-|[M+CHO2]-","2_5",2,0,0,0,0,0,0,"0|0",1,619.727774994571,183.006000765964,2
"CP145766",183.006125014959,183.007430500844,597.686674994587,601.717874994607,564.963440135423,"3-hydroxybenzoic acid","CHEBI:30764","IJFXRHURBJZNAO-UHFFFAOYSA-N","C7H6O3",138.031694052,"[M+CHO2]-","2_5",1,0,0,0,0,0,0,"0",2,599.077074994603,183.006854235478,1
"CP193727",183.004653993676,183.006866366125,623.882474994583,637.439874994591,2203.42521796449,"3-hydroxybenzoic acid","CHEBI:30764","IJFXRHURBJZNAO-UHFFFAOYSA-N","C7H6O3",138.031694052,"[M+CHO2]-","2_5",1,0,0,0,0,0,0,"0",3,632.750874994591,183.005469610715,1
"CP047012",161.044978540426,161.045195212473,279.083162975969,288.883911901818,81327.6218648159,"3-hydroxybenzoic acid","CHEBI:30764","IJFXRHURBJZNAO-UHFFFAOYSA-N","C7H6O3",138.031694052,"[M+Na]+","2_5",1,0,0,0,4,0,0,"759.353523801824",4,281.844044389913,161.045095300456,1
"CP045298",138.997417099505,138.998228781432,30.7150224161549,34.335284947696,1052.47984320229,"3-hydroxybenzoic acid","CHEBI:30764","IJFXRHURBJZNAO-UHFFFAOYSA-N","C7H6O3",138.031694052,"[M+H]+","2_5",1,0,0,0,0,0,0,"245.47244947511",5,32.2122850394047,138.997899015457,1
"CP114556",123.04439188102,123.04475131292,118.683154445193,124.890257704871,2085.12697550743,"3-hydroxybenzyl alcohol","CHEBI:17069","OKVJCVWFVRATSG-UHFFFAOYSA-N","C7H8O2",124.052429496,"[M-H]-","2_1",1,1,1,0.92397815869303,7,2,1,"479.182490111364",1,121.351116798672,123.044545504951,1
"CP113641",169.047663696978,169.048031445845,43.0189831704999,49.2667675532159,3876.49934300094,"3-hydroxybenzyl alcohol","CHEBI:17069","OKVJCVWFVRATSG-UHFFFAOYSA-N","C7H8O2",124.052429496,"[M+CHO2]-","2_1",1,0,0,0,5,0,0,"295.753883413966",2,45.1361579438692,169.047827288307,1
"CP029134",146.995086002239,146.995603445995,28.4734905031074,37.8728346291409,10008.7985941382,"3-hydroxybenzyl alcohol","CHEBI:17069","OKVJCVWFVRATSG-UHFFFAOYSA-N","C7H8O2",124.052429496,"[M+Na]+","2_1",1,0,0,0,0,0,0,"226.070075501526",3,30.6931797161489,146.995337549305,1
"CP058637",119.077758554898,119.078742433716,106.330340818462,108.933244378768,465.694240434391,"3-hydroxyisovaleric acid","CHEBI:37084","AXFYFNCPONWUHW-UHFFFAOYSA-N","C5H10O3",118.062994179999,"[M+H]+","2_8",1,0,0,0,0,0,0,"462.1349612498",1,107.700333792111,119.078288503376,1
"CP056407|CP153048",153.01462952303,153.016199081419,59.6778479313681,66.7783599190604,848.742567335416,"3-hydroxyphenylacetic acid","CHEBI:17445","FVMDYYGIDFPZAX-UHFFFAOYSA-N","C8H8O3",152.047344116,"[M+H]+|[M+CHO2]-","2_7",2,0,0,0,5,0,0,"407.683295433813|409.684230122966",1,62.6011509199831,175.004774351264,2
"CP153077",151.026176200355,151.026804639097,70.3272882790851,76.5376809711282,774.834463148315,"3-hydroxyphenylacetic acid","CHEBI:17445","FVMDYYGIDFPZAX-UHFFFAOYSA-N","C8H8O3",152.047344116,"[M-H]-","2_7",1,0,0,0,2,0,0,"421.271080955205",2,73.2015731013295,151.026435696116,1
"CP057207",174.991606773543,174.991782947043,387.460559861211,399.059171478698,10701.3958861709,"3-hydroxyphenylacetic acid","CHEBI:17445","FVMDYYGIDFPZAX-UHFFFAOYSA-N","C8H8O3",152.047344116,"[M+Na]+","2_7",1,0,0,0,1,0,0,"1170.65093070985",3,390.939303489262,174.991686411468,1
"CP152850",89.0235783748357,89.0243433851271,35.2504455058821,38.6653216431182,406.853583800915,"3-hydroxypropionic acid","CHEBI:33404","ALRHLSYJTWAHJZ-UHFFFAOYSA-N","C3H6O3",90.0316940519999,"[M-H]-","2_7",1,2,1,0.961765084159732,3,0,0,"207.744221985219",1,37.3140343088296,89.0238602242019,1
"CP056419",113.022754156833,113.022926186631,58.2291038830846,64.5645815916227,1075.54648981059,"3-hydroxypropionic acid","CHEBI:33404","ALRHLSYJTWAHJZ-UHFFFAOYSA-N","C3H6O3",90.0316940519999,"[M+Na]+","2_7",1,0,0,0,5,0,0,"407.683295433813",2,61.7041949023541,113.02283100941,1
"CP056628",91.053522878431,91.0542570580398,187.599997142534,191.122550221859,808.156779878738,"3-hydroxypropionic acid","CHEBI:33404","ALRHLSYJTWAHJZ-UHFFFAOYSA-N","C3H6O3",90.0316940519999,"[M+H]+","2_7",1,0,0,0,1,0,0,"560.125260065159",3,189.073891749025,91.0538421114664,1
"CP056268",113.052498175634,113.05272296244,23.7065164477425,27.7813164477465,3899.18265789041,"3-hydroxypropionic acid","CHEBI:33404","ALRHLSYJTWAHJZ-UHFFFAOYSA-N","C3H6O3",90.0316940519999,"[M+Na]+","2_7",1,0,0,0,5,0,0,"0",4,26.4033164477625,113.05266716685,1
"CP127233",351.97309688899,351.973302189873,96.8634800150807,107.290293448686,16894.4532466213,"3-iodo-L-tyrosine","CHEBI:27847","UQTZMGFTRHFAAM-ZETCQYMHSA-N","C9H10INO3",306.97054118,"[M+CHO2]-","2_2",1,0,0,0,12,0,0,"453.61918860263",1,100.333807665227,351.973221292275,1
"CP126330",351.960634013237,351.967158587633,42.1246532541228,47.2153156975992,505.866438811761,"3-iodo-L-tyrosine","CHEBI:27847","UQTZMGFTRHFAAM-ZETCQYMHSA-N","C9H10INO3",306.97054118,"[M+CHO2]-","2_2",1,0,0,0,3,0,0,"289.510727099451",2,45.0285304649411,351.962813170068,1
"CP039120",329.945133126235,329.94626931216,188.378010073639,191.883651172665,421.725449866781,"3-iodo-L-tyrosine","CHEBI:27847","UQTZMGFTRHFAAM-ZETCQYMHSA-N","C9H10INO3",306.97054118,"[M+Na]+","2_2",1,0,0,0,0,0,0,"561.112914933557",3,189.874844222957,329.945787909122,1
"CP130537",306.001312823476,306.005741951286,618.132754540068,620.616354540072,274.574166667217,"3-iodo-L-tyrosine","CHEBI:27847","UQTZMGFTRHFAAM-ZETCQYMHSA-N","C9H10INO3",306.97054118,"[M-H]-","2_2",1,0,0,0,0,0,0,"0",4,619.962354540072,306.003487649919,1
"CP039700",330.007579939958,330.00775454288,388.807373051236,397.383407251121,4340.3638968509,"3-iodo-L-tyrosine","CHEBI:27847","UQTZMGFTRHFAAM-ZETCQYMHSA-N","C9H10INO3",306.97054118,"[M+Na]+","2_2",1,0,0,0,1,0,0,"1169.5822878754",5,390.74055948165,330.007667231575,1
"CP032040",190.082409634348,190.082581998549,101.305844347086,111.434332126136,4482.86126059446,"3-methoxytyramine","CHEBI:742324","DIVQKHQLANKJQO-UHFFFAOYSA-N","C9H13NO2",167.094628656,"[M+Na]+","2_10",1,1,1,0.900242919774805,4,0,0,"458.354488788481",1,104.74503385239,190.082515653831,1
"CP032204",190.085541805168,190.085808393752,233.448421774874,236.884222339039,3213.84633929154,"3-methoxytyramine","CHEBI:742324","DIVQKHQLANKJQO-UHFFFAOYSA-N","C9H13NO2",167.094628656,"[M+Na]+","2_10",1,1,1,0.900242919774805,4,1,1,"632.405293853191",2,234.883499322785,190.085712309729,1
"CP032075",190.049639383225,190.049847159349,168.317617268258,182.063825556507,83380.0174329996,"3-methoxytyramine","CHEBI:742324","DIVQKHQLANKJQO-UHFFFAOYSA-N","C9H13NO2",167.094628656,"[M+Na]+","2_10",1,0,0,0,9,1,1,"538.792174625226",3,171.699210439842,190.049769498536,1
"CP053804",153.050588990817,153.051024427431,28.6199520161268,38.4374872710689,5484.54747407289,"3-methyl-2-oxovaleric acid","CHEBI:35932","JVQYSWDUAOAHFM-UHFFFAOYSA-N","C6H10O3",130.06299418,"[M+Na]+","2_6",1,1,1,0.930140011760222,2,0,0,"229.764140678654",1,30.8543530273351,153.050859161546,1
"CP054597",131.070605472947,131.071902576401,261.678841851726,267.757247642821,1991.30350748126,"3-methyl-2-oxovaleric acid","CHEBI:35932","JVQYSWDUAOAHFM-UHFFFAOYSA-N","C6H10O3",130.06299418,"[M+H]+","2_6",1,1,1,0.930040517510126,2,0,0,"702.619890962596",2,263.759672607937,131.071442294179,1
"CP150796",175.036758881223,175.037342008933,194.204989932443,199.688401037274,1242.83288369594,"3-methyl-2-oxovaleric acid","CHEBI:35932","JVQYSWDUAOAHFM-UHFFFAOYSA-N","C6H10O3",130.06299418,"[M+CHO2]-","2_6",1,0,0,0,3,0,0,"570.636486142187",3,196.892601536035,175.036920342769,1
"CP054542",153.089973302211,153.090871402126,224.077787568239,228.692354578535,435.211624822797,"3-methyl-2-oxovaleric acid","CHEBI:35932","JVQYSWDUAOAHFM-UHFFFAOYSA-N","C6H10O3",130.06299418,"[M+Na]+","2_6",1,0,0,0,1,0,0,"610.126928643147",4,225.989003075547,153.090493624624,1
"CP150970|CP054238|CP054148",159.066331764921,159.066704404152,181.328019904979,194.204989932443,179822.334870276,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4",160.073558864,"[M-H]-|[M+Na]+|[M+H]+","2_6",3,9,3,0.918028749065059,15,2,0,"557.25460480317|555.922464576865|555.922464576865",1,185.731175001545,167.736439164516,3
"CP054646",161.095386466016,161.095707775028,268.436740188854,274.600612196143,3303.40266055702,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4",160.073558864,"[M+H]+","2_6",1,0,0,0,2,1,0,"730.081358913322",2,272.597734145856,161.095560509866,1
"CP055390",161.095534762436,161.095797682496,471.29965088024,477.053592182006,5951.507677096,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4",160.073558864,"[M+H]+","2_6",1,0,0,0,1,0,0,"1509.53070059881",3,474.210474405795,161.095644673971,1
"CP055111",161.09560563,161.09584123806,373.456598386808,388.104783423653,17211.0265388158,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4",160.073558864,"[M+H]+","2_6",1,0,0,0,1,0,0,"1122.23211160031",4,379.052483397873,161.095794134303,1
"CP054347",183.033025736567,183.033701080336,208.661526673618,213.077090471788,941.155329653062,"3-methyladipic acid","CHEBI:68503","SYEOWUNSTUDKGM-YFKPBYRVSA-N","C7H12O4",160.073558864,"[M+Na]+","2_6",1,0,0,0,1,0,0,"586.546081314339",5,210.776614843638,183.033421948811,1
"CP043607",123.079563427238,123.07999132067,314.64936602293,318.787279668058,886.125021702593,"3-methylbut-2-enoic acid","CHEBI:37127","YYPNJNDODFVZLE-UHFFFAOYSA-N","C5H8O2",100.052429496,"[M+Na]+","2_4",1,0,0,0,1,0,0,"878.679387393206",1,316.723146145215,123.079840821227,1
"CP043570",123.079459994896,123.080104196672,289.64853250096,295.805713161927,3146.70915028996,"3-methylbut-2-enoic acid","CHEBI:37127","YYPNJNDODFVZLE-UHFFFAOYSA-N","C5H8O2",100.052429496,"[M+Na]+","2_4",1,0,0,0,1,0,0,"796.627412795991",2,293.753424662446,123.079993980678,1
"CP164560|CP164546",131.071301850807,131.0715156355,200.073784509062,209.558491676462,65694.4679014819,"3-methylbutanal","CHEBI:16638","YGHRJJRRZDOVPD-UHFFFAOYSA-N","C5H10O",86.07316494,"[M+CHO2]-|[M-H]-","2_9",2,3,2,0.93792139905565,13,2,1,"578.607447346849|578.607447346849",1,203.410416658278,108.068567128857,2
"CP062230",109.063587804199,109.064227960475,220.921438974527,224.361470177755,402.25974399611,"3-methylbutanal","CHEBI:16638","YGHRJJRRZDOVPD-UHFFFAOYSA-N","C5H10O",86.07316494,"[M+Na]+","2_9",1,0,0,0,1,0,0,"602.862267768997",2,223.004062892274,109.063900622099,1
"CP162532",131.052756721401,131.053975973773,24.3112224896552,29.9872276271711,959.007218444996,"3-methylbutanal","CHEBI:16638","YGHRJJRRZDOVPD-UHFFFAOYSA-N","C5H10O",86.07316494,"[M+CHO2]-","2_9",1,0,0,0,0,0,0,"0",3,26.4536224896392,131.053632611699,1
"CP058995|CP059015",227.028239391588,227.028577943204,181.765938788,190.04966095239,2413.46462490949,"3-nitro-L-tyrosine","CHEBI:44454","FBTSQILOGYXGMD-LURJTMIESA-N","C9H10N2O5",226.05897142,"[M+H]+|[M+Na]+","2_8",2,0,0,0,13,0,0,"555.513044839386|556.375898117723",1,185.639687484273,238.017253699475,2
"CP058313|CP157262",249.008728293445,249.009432658496,28.3810256328977,34.466567655685,1864.57199227052,"3-nitro-L-tyrosine","CHEBI:44454","FBTSQILOGYXGMD-LURJTMIESA-N","C9H10N2O5",226.05897142,"[M+Na]+|[M-H]-","2_8",2,0,0,0,3,0,0,"247.858602960094|128.177017677566",2,31.0018709335346,237.006926254888,2
"CP056443",183.065037802833,183.065566111725,68.7917441503771,74.8810451809108,1208.4295740574,"3,3-dimethylglutaric acid","CHEBI:68502","DUHQIGLHYXLKAE-UHFFFAOYSA-N","C7H12O4",160.073558864,"[M+Na]+","2_7",1,0,0,0,1,0,0,"419.391027365021",1,71.5938916806259,183.065236693582,1
"CP057431",161.095568175029,161.095736165676,472.722534426928,478.966135471404,6293.78392028139,"3,3-dimethylglutaric acid","CHEBI:68502","DUHQIGLHYXLKAE-UHFFFAOYSA-N","C7H12O4",160.073558864,"[M+H]+","2_7",1,0,0,0,1,0,0,"1514.88331415823",2,475.540652401448,161.095646748956,1
"CP056804",161.095304812912,161.095961363079,271.645932742535,275.138418055847,2168.85032284248,"3,3-dimethylglutaric acid","CHEBI:68502","DUHQIGLHYXLKAE-UHFFFAOYSA-N","C7H12O4",160.073558864,"[M+H]+","2_7",1,0,0,0,1,1,0,"733.607955312222",3,273.732716297896,161.095658838539,1
"CP057132",161.095607696486,161.095847037742,377.592534065568,386.744355417221,17588.1036725878,"3,3-dimethylglutaric acid","CHEBI:68502","DUHQIGLHYXLKAE-UHFFFAOYSA-N","C7H12O4",160.073558864,"[M+H]+","2_7",1,0,0,0,1,0,0,"1125.0002168581",4,379.73205323866,161.09576621847,1
"CP056768",239.088467133497,239.089130391821,234.160098547483,240.295840964608,4748.11157092313,"3,4,5-Trimethoxycinnamic acid","CHEBI:228320","YTFVRYKNXDADBI-SNAWJCMRSA-N","C12H14O5",238.084123548,"[M+H]+","2_7",1,0,0,0,1,0,0,"638.50224575087",1,237.647995245349,239.088773868078,1
"CP154503",237.108261001089,237.108481411674,378.189431817873,382.360452697537,6352.97902669381,"3,4,5-Trimethoxycinnamic acid","CHEBI:228320","YTFVRYKNXDADBI-SNAWJCMRSA-N","C12H14O5",238.084123548,"[M-H]-","2_7",1,0,0,0,2,0,0,"1126.49067986532",2,379.585736887972,237.108310264996,1
"CP056907",261.108629485508,261.109757959923,334.381557319177,338.3998866869,533.467142992729,"3,4,5-Trimethoxycinnamic acid","CHEBI:228320","YTFVRYKNXDADBI-SNAWJCMRSA-N","C12H14O5",238.084123548,"[M+Na]+","2_7",1,0,0,0,1,0,0,"952.514363807727",3,336.39066599933,261.109034732662,1
"CP152961",283.028844598566,283.030972578512,58.615343484715,64.7585983444727,1053.00942212632,"3,4,5-Trimethoxycinnamic acid","CHEBI:228320","YTFVRYKNXDADBI-SNAWJCMRSA-N","C12H14O5",238.084123548,"[M+CHO2]-","2_7",1,0,0,0,2,0,0,"407.169913522721",4,61.3924799291528,283.029864995213,1
"CP157145",569.878332967342,569.884429409086,29.1175848467735,32.7587561969839,567.507826209194,"3,5-Diiodothyronine","CHEBI:89575","ZHSOTLOTTDYIIK-UHFFFAOYSA-N","C15H13I2NO4",524.893403896,"[M+CHO2]-","2_8",1,0,0,0,0,0,0,"136.44296312082",1,30.6110029629947,569.881895065094,1
"CP158757",569.923932034992,569.927375404304,189.14090142988,192.682793666864,569.95491255073,"3,5-Diiodothyronine","CHEBI:89575","ZHSOTLOTTDYIIK-UHFFFAOYSA-N","C15H13I2NO4",524.893403896,"[M+CHO2]-","2_8",1,4,1,0.827060103639654,1,0,0,"562.711999359969",2,190.412788316651,569.92571977229,1
"CP056553",146.090347905506,146.090783681987,101.042872450019,112.648508076067,3320.04582666692,"4-acetamidobutanoic acid","CHEBI:17645","UZTFMUBKZQVKLK-UHFFFAOYSA-N","C6H11NO3",145.073893212,"[M+H]+","2_7",1,0,0,0,5,0,0,"458.359698522795",1,104.511312737669,146.090611588927,1
"CP056739",168.079708182517,168.08003448928,242.925900252841,255.977397604406,21752.4919631279,"4-acetamidobutanoic acid","CHEBI:17645","UZTFMUBKZQVKLK-UHFFFAOYSA-N","C6H11NO3",145.073893212,"[M+Na]+","2_7",1,0,0,0,10,2,0,"656.637529830449",2,245.099511444383,168.079823598459,1
"CP056450",168.028725037777,168.028821599479,67.5222739422359,78.1880686724017,10517.2797863483,"4-acetamidobutanoic acid","CHEBI:17645","UZTFMUBKZQVKLK-UHFFFAOYSA-N","C6H11NO3",145.073893212,"[M+Na]+","2_7",1,0,0,0,9,1,0,"419.391027365021",3,71.5938916806259,168.02876462485,1
"CP137696|CP043574",190.050288626194,190.050636437639,290.212775420942,299.407153710862,26771.4551554706,"4-guanidinobutanoic acid","CHEBI:15728","TUHVEAJXIMEOSA-UHFFFAOYSA-N","C5H11N3O2",145.085126592,"[M+CHO2]-|[M+H]+","2_4",2,0,0,0,9,1,0,"802.54450636652|801.112405587366",1,295.153352871042,168.054992625991,2
"CP043326",146.090396081948,146.090824030488,103.211156723668,112.737114301809,3159.67618454994,"4-guanidinobutanoic acid","CHEBI:15728","TUHVEAJXIMEOSA-UHFFFAOYSA-N","C5H11N3O2",145.085126592,"[M+H]+","2_4",1,0,0,0,3,0,0,"460.139830948526",2,105.875901855664,146.090550346904,1
"CP043141",168.064732163916,168.065179269056,26.974610082278,36.3129676838618,10464.2358019623,"4-guanidinobutanoic acid","CHEBI:15728","TUHVEAJXIMEOSA-UHFFFAOYSA-N","C5H11N3O2",145.085126592,"[M+Na]+","2_4",1,0,0,0,3,2,2,"200.712666841862",3,29.1133414887963,168.065033041183,1
"CP043644",146.059328684683,146.059616943497,329.867770487755,333.400777343606,858.078389877608,"4-guanidinobutanoic acid","CHEBI:15728","TUHVEAJXIMEOSA-UHFFFAOYSA-N","C5H11N3O2",145.085126592,"[M+H]+","2_4",1,0,0,0,2,0,0,"936.326933393495",4,332.000240346136,146.059546170308,1
"CP031855",154.041767575127,154.043104904665,34.3068817509241,37.8085666594123,842.243048132562,"4-hydroxy-L-proline","CHEBI:18240","PMMYEEVYMWASQN-BKLSDQPFSA-N","C5H9NO3",131.058243148,"[M+Na]+","2_10",1,0,0,0,1,1,1,"294.823956462326",1,35.716338259138,154.042545927183,1
"CP054767|CP151488",181.085029212456,181.085836609415,321.755450345924,328.004500307438,1198.39225490803,"4-hydroxyphenylpyruvic acid","CHEBI:15999","KKADPXVIOXHVKN-UHFFFAOYSA-N","C9H8O4",180.042258736,"[M+H]+|[M-H]-","2_6",2,0,0,0,3,0,0,"906.298615515035|908.727385102931",1,324.555777371498,180.078262400989,2
"CP054326",203.001832640582,203.00240718404,194.564681710836,198.84270559182,718.861533231818,"4-hydroxyphenylpyruvic acid","CHEBI:15999","KKADPXVIOXHVKN-UHFFFAOYSA-N","C9H8O4",180.042258736,"[M+Na]+","2_6",1,0,0,0,2,0,0,"569.493790364173",2,196.769436749894,203.002137566836,1
"CP061944",183.080246615383,183.081190826089,134.448116390502,144.005026402705,2823.29108280844,"4-Methoxymandelic acid","0","ITECRQOOEQWFPE-UHFFFAOYSA-N","C9H10O4",182.0579088,"[M+H]+","2_9",1,0,0,0,6,1,0,"498.567483590209",1,138.475431900893,183.080871181744,1
"CP063022",205.084945842241,205.085308429071,484.770423680631,490.223042995885,3241.11856585507,"4-Methoxymandelic acid","0","ITECRQOOEQWFPE-UHFFFAOYSA-N","C9H10O4",182.0579088,"[M+Na]+","2_9",1,0,0,0,2,1,0,"1568.5580454071",2,488.879359864125,205.085133503284,1
"CP068384|CP068274|CP170914|CP068315",165.095555500977,165.099764678295,106.581880552122,122.007321515538,6337.97883674121,"4-phenylbutyric acid","CHEBI:41500","OBKXEAXTFZPCHS-UHFFFAOYSA-N","C10H12O2",164.083729624,"[M+H]+|[M+H]+|[M+CHO2]-|[M+H]+","3_1",4,0,0,0,12,0,0,"467.396141611614|463.391660768213|466.264655825449|462.57691266592",1,110.550662057691,176.111296178009,4
"CP171325",163.075641708197,163.076565088357,322.117597688839,328.373209854137,79651.8097885708,"4-phenylbutyric acid","CHEBI:41500","OBKXEAXTFZPCHS-UHFFFAOYSA-N","C10H12O2",164.083729624,"[M-H]-","3_1",1,1,1,0.893817585988483,5,1,1,"911.633788837042",2,325.070462133653,163.0763539606,1
"CP171150",209.078838385446,209.07945915761,260.668655466126,265.256212891323,761.584993972862,"4-phenylbutyric acid","CHEBI:41500","OBKXEAXTFZPCHS-UHFFFAOYSA-N","C10H12O2",164.083729624,"[M+CHO2]-","3_1",1,0,0,0,1,0,0,"704.397071183046",3,263.266148393735,209.079115778083,1
"CP068500",165.087920229967,165.088333210373,225.339566554656,228.774479781734,459.82593445637,"4-phenylbutyric acid","CHEBI:41500","OBKXEAXTFZPCHS-UHFFFAOYSA-N","C10H12O2",164.083729624,"[M+H]+","3_1",1,0,0,0,1,0,0,"614.812421292609",4,227.435401919997,165.088165651719,1
"CP069312",165.053603511915,165.054255544833,377.242053441961,382.820117736852,5032.04770016862,"4-phenylbutyric acid","CHEBI:41500","OBKXEAXTFZPCHS-UHFFFAOYSA-N","C10H12O2",164.083729624,"[M+H]+","3_1",1,4,1,0.893633853358911,2,1,0,"1124.96766472904",5,379.331346936435,165.054076237937,1
"CP056732",206.049198579523,206.049897666615,242.925900252841,251.174711383849,9349.47031599956,"4-pyridoxic acid","CHEBI:17405","HXACOUQIXZGNBF-UHFFFAOYSA-N","C8H9NO4",183.053157768,"[M+Na]+","2_7",1,0,0,0,7,0,0,"656.637529830449",1,245.099511444383,206.049639196683,1
"CP153156",182.063829788199,182.064458778931,70.3272882790851,78.6913459828656,1988.0099369679,"4-pyridoxic acid","CHEBI:17405","HXACOUQIXZGNBF-UHFFFAOYSA-N","C8H9NO4",183.053157768,"[M-H]-","2_7",1,0,0,0,5,2,1,"421.271080955205",2,73.2015731013295,182.06404413406,1
"CP056621",184.026806677848,184.027396333762,132.997485343951,138.943570219536,1081.92884621652,"4-pyridoxic acid","CHEBI:17405","HXACOUQIXZGNBF-UHFFFAOYSA-N","C8H9NO4",183.053157768,"[M+H]+","2_7",1,0,0,0,4,0,0,"495.249250819635",3,135.672470906098,184.027145324065,1
"CP187688|CP029059",149.043009665818,149.045269393608,27.8670905031114,42.6644590606816,7109.45904565623,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M+Na]+|[M+Na]+","2_1",2,2,1,0.471728776101163,3,0,0,"235.660704516798|226.070075501526",1,31.0435253940763,149.0187492434,2
"CP113211|CP029319",125.046573170157,125.046991486039,24.2674905031194,27.8670905031114,6171.98039482004,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M-H]-|[M+Na]+","2_1",2,3,2,0.943457552202327,8,0,0,"0|0",2,25.482406655793,137.044853278312,2
"CP029479|CP029530",149.058960231884,149.059217504622,50.9586792124467,63.0321422804145,9898.20335871813,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M+Na]+|[M+Na]+","2_1",2,0,0,0,2,2,0,"392.523416147151|402.321868283358",3,55.3922662653597,149.041045609073,2
"CP029977",149.058605389338,149.059119286498,245.736878161075,249.064478042988,719.245574338031,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M+Na]+","2_1",1,2,1,0.943457552202327,1,0,0,"661.744120343533",4,247.039015220122,149.058962937634,1
"CP031231",149.022738787043,149.023019506319,374.570035394365,385.201185225133,9216.41946461573,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M+Na]+","2_1",1,0,0,0,1,1,0,"1119.02184139314",5,378.050848340569,149.022889637868,1
"CP031232",149.022565875695,149.022810455459,487.483807353616,490.788278896981,11685.3869612491,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M+Na]+","2_1",1,0,0,0,1,1,0,"1573.70517778918",6,489.365943855926,149.022673012371,1
"CP031743",149.022527538857,149.022779454485,629.983290706188,640.235890706196,9685.01601088122,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M+Na]+","2_1",1,0,0,0,1,1,0,"0",7,635.556290706192,149.022641597695,1
"CP029762",149.07812944321,149.078722829225,102.927378590798,115.132127053382,8650.61002114539,"5-aminoimidazole-4-carboxamide","CHEBI:2030","DVNYTAVYBRSTGK-UHFFFAOYSA-N","C4H6N4O",126.054160811999,"[M+Na]+","2_1",1,0,0,0,4,0,0,"460.113080134674",8,106.240671827542,149.078449838123,1
