"mz","rt","mzmin","mzmax","rtmin","rtmax","compound_name","ChEBI","InChIKey","formula","adduct","polarity","matched_to_library","RTI","mixture"
700.516353289924,570.338660091608,700.510548172966,700.522003987684,564.946254711115,576.921660091577,"1,2-di-O-myristoyl-sn-glycero-3-phosphocholine","CHEBI:45240","CITHEXJVPOWHKC-UUWRZZSWSA-N","C36H72NO8P","[M+Na]+","pos",FALSE,0,"3_1"
692.564677415315,627.789660091577,692.555079390361,692.571026950693,625.993660091597,629.584660091597,"1,2-dihexadecanoyl-sn-glycero-3-phosphoethanolamine","CHEBI:73127","SLKDGVPOSSLUAI-PGUFJCEWSA-N","C37H74NO8P","[M+H]+","pos",FALSE,0,"3_1"
784.581330179007,371.018773556009,784.580839547721,784.58543572685,368.626298004364,374.607227957771,"1,2-dioleoyl-sn-glycero-3-phosphocholine","CHEBI:74669","SNKAWJBJQDLSFF-NVKMUCNASA-N","C44H84NO8P","[M-H]-","neg",FALSE,1131.19874905421,"3_2"
808.577120701364,371.186070718974,808.574479357554,808.580265166387,369.385325983705,372.987420531698,"1,2-dioleoyl-sn-glycero-3-phosphocholine","CHEBI:74669","SNKAWJBJQDLSFF-NVKMUCNASA-N","C44H84NO8P","[M+Na]+","pos",FALSE,1125.51763716473,"3_2"
569.479968450079,597.867660091577,569.478582389483,569.480465626184,595.473660091577,602.654660091608,"1,2-dipalmitoyl-sn-glycerol","CHEBI:82929","JEJLGIQLPYYGEE-XIFFEERXSA-N","C35H68O5","[M+H]+","pos",FALSE,0,"3_1"
271.148682349174,284.962703293741,271.147202582286,271.15171276605,281.976269574162,287.351848049499,"17beta-estradiol","CHEBI:16469","VOXZDWNPVJITMN-ZBRFXRBCSA-N","C18H24O2","[M-H]-","neg",FALSE,814.608660162225,"3_1"
273.162934899415,284.039069365385,273.161776708578,273.169720171199,281.03034689003,292.464265267917,"17beta-estradiol","CHEBI:16469","VOXZDWNPVJITMN-ZBRFXRBCSA-N","C18H24O2","[M+H]+","pos",FALSE,805.945690011948,"3_1"
69.0446329160116,25.5006512773694,69.0441542363438,69.0449264247253,21.9099846106894,28.4729546501508,"1H-imidazole","CHEBI:16069","RAXXELZNTBOGNW-UHFFFAOYSA-N","C3H4N2","[M+H]+","pos",FALSE,0,"2_8"
91.0262227440774,23.1069846106894,91.025337837046,91.0272781293967,21.3116512773494,25.5006512773694,"1H-imidazole","CHEBI:16069","RAXXELZNTBOGNW-UHFFFAOYSA-N","C3H4N2","[M+Na]+","pos",FALSE,0,"2_8"
104.07076863814,28.022423978162,104.070345863551,104.071292555656,23.8433796419128,30.3954015656208,"2-aminoisobutyric acid","CHEBI:27971","FUOOLUPWFVMBKG-UHFFFAOYSA-N","C4H9NO2","[M+H]+","pos",FALSE,169.417207867335,"1_3"
