"chrom_peak_id","mzmin","mzmax","rtmin","rtmax","into","target_ChEBI.name","target_ChEBI","target_InChIKey","target_formula","target_M","adduct","mixture","ms1_adduct_count","ms1_adduct_05_count","isopeak_count","isopeak_sim","ms2_count","ms2_matched_count","ms2_true_count","RTI","rt_regions","rtmed","mzmed","number_of_peaks"
"CP604919",218.088456748625,218.122905709279,71.9559503109217,77.9173441939888,1293.43601511328,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M-H]-","2_9",1,0,0,0,0,0,0,"449.114113000134",2,75.1594339186278,218.118521371689,1
"CP605477|CP304533",218.111541748047,218.1241229476,137.777508916656,144.61183693478,3551.28068561294,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M-H]-|[M+H]+","2_9",2,0,0,0,0,0,0,"540.340839421141|538.557502559924",3,141.646710627536,219.12225075391,2
"CP606425|CP309198|CP306429",218.118173508363,218.118685502737,173.401270305867,195.851806277023,17479764.4023572,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M-H]-|[M+H]+|[M+Na]+","2_9",23,4,2,0.575015068497342,10,0,0,"590.611146103367|589.539496721451|589.539496721451",4,181.062737184175,226.788404797118,3
"CP606908",264.066722425596,264.131169270491,203.651586858163,209.572483796742,1482.23666883123,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M+CHO2]-","2_9",4,0,0,0,0,0,0,"642.26465381636",5,206.839332932755,264.117784178663,1
"CP309197|CP607166|CP306954|CP607390",220.107889191998,220.132274178428,218.700137397334,237.929374723415,3280.53139276999,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M+H]+|[M+CHO2]-|[M+Na]+|[M+CHO2]-","2_9",12,1,1,0.215598568601553,1,0,0,"706.513295750816|679.184949170129|681.834317538726|702.449643944558",6,228.5816217912,247.622464422729,4
"CP607820",264.087738037109,264.127732120563,246.835204483863,255.986496900837,818.30711076709,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M+CHO2]-","2_9",2,0,0,0,0,0,0,"759.726054258305",7,252.096817903447,264.102972052595,1
"CP608762",264.152702535253,264.163868137192,298.407341848654,302.321794621657,1375.38751398248,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M+CHO2]-","2_9",0,0,0,0,0,0,0,"845.611598259779",8,300.224093381258,264.156231817669,1
"CP309209",242.106664259872,242.12881732597,324.766253874235,329.568767184144,2672.55441510359,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M+Na]+","2_9",1,0,0,0,0,0,0,"918.780279472789",9,327.053334088934,242.114715030303,1
"CP609624",264.164359490731,264.175248953199,474.54863187826,478.888833883922,1822.43667849854,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M+CHO2]-","2_9",2,0,0,0,0,0,0,"1634.18177293276",10,476.147336095612,264.169346601909,1
"CP313161|CP313159|CP313160|CP312119|CP312118|CP312120",220.117747564008,220.135181195384,576.787252700881,610.482251124161,6649.22855546281,"ritalinic acid","CHEBI:83481","INGSNVSERUZOAK-UHFFFAOYSA-N","C13H17NO2",219.125928784,"[M+H]+|[M+H]+|[M+H]+|[M+Na]+|[M+Na]+|[M+Na]+","2_9",44,12,2,0.2874932736583,0,0,0,"1721.39019528905|0|1850.16698837541|1895.3315881095|1865.82530323451|1832.81886885963",11,593.617282718307,231.130690872806,6
"CP721326|CP016556|CP442205",400.133361816406,400.162170410156,19.2377451440948,32.4614195411969,65856.7919564676,"S-adenosyl-L-methionine","CHEBI:15414","MEFKEPWMEQBLKI-AIRLBKTGSA-O","C15H23N6O5S",399.145063836,"[M+H]+|[M+Na]+|[M+CHO2]-","1_1",21,2,1,0.257033176973735,0,0,0,"0|204.706223092415|0",1,24.2037240102705,422.139370062112,3
"CP020106",400.158992905851,400.224223237059,323.310723803307,328.349135969145,1257.78562634699,"S-adenosyl-L-methionine","CHEBI:15414","MEFKEPWMEQBLKI-AIRLBKTGSA-O","C15H23N6O5S",399.145063836,"[M+H]+","1_1",5,0,0,0,0,0,0,"1016.82549581199",2,326.288096682015,400.177301842595,1
"CP020547",422.142418501821,422.188655480936,462.12323464108,467.377925052596,3675.10251045725,"S-adenosyl-L-methionine","CHEBI:15414","MEFKEPWMEQBLKI-AIRLBKTGSA-O","C15H23N6O5S",399.145063836,"[M+Na]+","1_1",4,0,0,0,1,0,0,"1584.19616577128",3,464.636520992694,422.156368725665,1
"CP443794|CP721063|CP443795|CP443910|CP019184|CP721015|CP013972|CP014896",88.0303601696345,88.0412109581172,17.8667447349548,32.9159587625827,27684.7780249109,"sarcosine","CHEBI:15611","FSYKKLYZXJSNPZ-UHFFFAOYSA-N","C3H7NO2",89.047678464,"[M-H]-|[M+Na]+|[M-H]-|[M+CHO2]-|[M+Na]+|[M+H]+|[M+Na]+|[M+H]+","1_1",25,3,3,0.358633266183598,0,0,0,"400.966611138346|0|0|0|211.779356564216|0|0|0",1,24.1705910139747,103.29089326635,8
"CP445192",134.047378540039,134.048843383789,103.825251237097,115.255523976993,45382.4501897111,"sarcosine","CHEBI:15611","FSYKKLYZXJSNPZ-UHFFFAOYSA-N","C3H7NO2",89.047678464,"[M+CHO2]-","1_1",3,0,0,0,2,0,0,"506.964908650915",2,109.765222631405,134.047988362543,1
"CP445283",134.049533898878,134.070515478795,152.106711512886,157.848289005104,1356.29476165286,"sarcosine","CHEBI:15611","FSYKKLYZXJSNPZ-UHFFFAOYSA-N","C3H7NO2",89.047678464,"[M+CHO2]-","1_1",0,0,0,0,0,0,0,"560.545804274521",3,154.863193533371,134.060533690291,1
"CP446166|CP020399",134.030014038086,134.037463055688,420.428945435152,429.653508315507,552.314335048792,"sarcosine","CHEBI:15611","FSYKKLYZXJSNPZ-UHFFFAOYSA-N","C3H7NO2",89.047678464,"[M+CHO2]-|[M+H]+","1_1",7,0,0,0,0,0,0,"1405.35240010272|1418.37813520843",4,423.467032978035,112.040656209292,2
"CP021931|CP021932|CP021933",112.063534135031,112.085012747773,574.483964595507,600.623929652907,5451.40583256496,"sarcosine","CHEBI:15611","FSYKKLYZXJSNPZ-UHFFFAOYSA-N","C3H7NO2",89.047678464,"[M+Na]+|[M+Na]+|[M+Na]+","1_1",10,0,0,0,0,0,0,"0|0|0",5,588.203942928027,112.078380601662,3
"CP186991|CP186706|CP531429",177.091155858632,177.118450302045,19.6480213480446,33.7579547206239,31915.9209054431,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+|[M+Na]+|[M-H]-","2_3",13,6,2,0.59300340743463,0,0,0,"206.008141485779|207.59840873114|0",1,25.6357037398942,183.732441664654,3
"CP186990|CP533053",177.09728666979,177.104110792079,35.6573879795711,49.7226014472398,29132.2536492192,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+|[M+CHO2]-","2_3",8,4,2,0.883182584542964,0,0,0,"264.047834096516|0",2,42.9314388376139,199.077041391509,2
"CP533364",221.047572554941,221.060986803404,72.6084378368314,79.4879911270104,6818.11216825557,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+CHO2]-","2_3",3,0,0,0,0,0,0,"450.256252453008",3,75.8202714797571,221.054048586274,1
"CP534069",221.048823034967,221.056408223104,82.4779574249201,95.7571312497046,15516.5415889396,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+CHO2]-","2_3",3,0,0,0,0,0,0,"468.461947638119",4,88.2016005990965,221.05337728157,1
"CP189521|CP534900|CP535047",177.10118872063,177.103859859109,161.904237100704,175.18080548481,27300.6885384705,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+|[M-H]-|[M-H]-","2_3",7,3,2,0.593033747205211,1,0,0,"570.150007146628|572.038494418566|580.753485298774",5,168.614365844911,175.756465571912,3
"CP190249|CP535636|CP535852",199.075906503946,199.115401872151,186.64031582434,200.950289187138,3952.4780476439,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+|[M-H]-|[M+CHO2]-","2_3",6,0,0,0,0,0,0,"610.82981054462|600.877379612016|622.900819135395",6,193.697048628846,198.417165521539,3
"CP190250|CP189520",199.065029616186,199.08671666017,209.732969551072,219.814256549011,6649.0535324185,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+Na]+|[M+H]+","2_3",6,0,0,0,0,0,0,"663.254494808645|657.955786469112",7,215.223813149229,188.077095482072,2
"CP190781|CP536686",177.086778818338,177.128982763577,235.975454696544,242.337422168019,3082.04522656737,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+|[M+CHO2]-","2_3",11,2,1,0.444729805403658,0,0,0,"719.339679179834|719.434340299016",8,238.659412471235,199.088144594037,2
"CP190782",177.104987789872,177.134483232335,257.261095073991,261.845887237182,3493.72210185088,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+","2_3",3,0,0,0,0,0,0,"780.768803127284",9,259.783360204923,177.12623068839,1
"CP537600|CP537559",221.047118308956,221.108534383243,313.432670556635,327.136741458559,1531.7065416209,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+CHO2]-|[M+CHO2]-","2_3",5,0,0,0,0,0,0,"1009.87632882984|972.752612667949",10,319.942369849783,221.081023176188,2
"CP537652",221.071932094029,221.096468775827,333.295958095776,338.093102787153,614.762406849914,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+CHO2]-","2_3",0,0,0,0,0,0,0,"1052.3376337196",11,335.576797708519,221.08429286424,1
"CP192959",177.096591989065,177.117634135556,491.22721781586,497.633370791087,6515.51556455513,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+","2_3",2,0,0,0,0,0,0,"1265.92998703468",12,494.66390219017,177.106456233434,1
"CP192956|CP194317|CP192961|CP192960|CP194318|CP194316|CP192958|CP194319|CP195859|CP194321|CP538870|CP538869|CP194320|CP538871|CP538872|CP192962|CP193530",177.093188980339,177.111296928527,505.404796983675,610.202537104426,7497.3749207908,"serotonin","CHEBI:28790","QZAYGJVTTNCVMB-UHFFFAOYSA-N","C10H12N2O",176.094963004,"[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+H]+|[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+CHO2]-|[M+CHO2]-|[M+H]+|[M+Na]+","2_3",84,9,4,0.208546140629445,0,0,0,"1623.16297303709|1781.84992126842|1567.06148770021|1392.79911189189|1760.52127557022|1886.30649229854|1518.93129638511|0|0|1819.99681595602|0|0|1697.94607826195|0|0|1472.91221094883|1731.35440910884",13,561.345349863355,188.755739051175,17
"CP267067|CP729363",132.071306311318,132.08482415219,21.752171168761,33.6469642324385,22313.3651331373,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+H]+|[M+Na]+","2_6",14,7,1,0.451933989267827,0,0,0,"0|0",1,27.1305846840542,143.078296182498,2
"CP269171|CP268824",154.036977589937,154.062888908797,33.1906254269268,46.4245670139169,10893.174957704,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+|[M+H]+","2_6",9,3,1,0.452404294170972,0,0,0,"0|0",2,41.7466898060387,143.051329036153,2
"CP269480",154.072694299474,154.096284016372,53.7282650625061,64.742498386881,7770.50529444436,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+","2_6",1,0,0,0,0,0,0,"0",3,59.8920295388755,154.084284096271,1
"CP581613",130.057723999023,130.060512462626,100.916970062064,110.987723484214,22490.1448735933,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M-H]-","2_6",1,0,0,0,0,0,0,"496.920131011947",4,107.784172032725,130.059185967739,1
"CP271755|CP583613|CP583257|CP271185|CP583446|CP271120",132.070837020874,132.083315127647,167.090796623241,202.696674181282,2779.07748732875,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+H]+|[M-H]-|[M-H]-|[M+Na]+|[M-H]-|[M+H]+","2_6",19,1,1,0.150801431390324,0,0,0,"623.820631082287|626.861176069841|599.997059011688|588.991501061158|614.74700627683|578.023277400341",5,189.293938071474,134.743558505388,6
"CP272903|CP272624|CP272479",154.050584358554,154.076859973833,225.862273465265,240.810789611006,5987.81501771303,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+|[M+H]+|[M+H]+","2_6",9,3,1,0.301289326178552,1,0,0,"718.074428960502|704.681177181862|689.419984217743",6,233.338952433213,139.390223323238,3
"CP274141|CP273927",132.075162456615,132.095031293245,249.244573477125,260.666123345256,2422.15550594965,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+H]+|[M+Na]+","2_6",6,3,1,0.452404294170972,0,0,0,"775.185595022532|756.43597027081",7,254.726340061329,143.079979653405,2
"CP274760|CP585993|CP274705",132.067255228133,132.079412688021,285.135912565454,294.278497008001,3688.93301677387,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+H]+|[M-H]-|[M+Na]+","2_6",15,4,2,0.6028921889592,0,0,0,"880.626280385578|832.571175523896|878.301991969184",8,290.007549376835,138.741147203238,3
"CP275649|CP275431",132.073639632047,132.082302282312,330.470763903064,340.303930622252,9098.65166582263,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+H]+|[M+H]+","2_6",8,1,1,0.451933989267827,2,0,0,"925.522377178351|921.802965990791",9,335.158641343548,132.080313151179,2
"CP729364|CP277757|CP276696|CP277756|CP276698|CP276697",153.985717773438,154.131439208984,510.437571953954,554.384703950478,4411.7612795594,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+","2_6",31,9,2,0.301602862780648,0,0,0,"1440.30101360758|1720.13301472226|1630.7998712798|1694.5281577588|1493.90803493161|1555.17702955052",10,533.810984803089,154.106175310522,6
"CP729365",153.985733032227,154.131271362305,556.899119080423,568.332447073183,8661.22863964455,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+","2_6",3,0,0,0,0,0,0,"1773.02741809072",11,565.591466289063,154.111714470257,1
"CP277759",154.096098929777,154.128510872803,568.332447073183,582.26742810141,13304.5970025021,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+","2_6",8,0,0,0,0,0,0,"1811.13947670818",12,575.642468791556,154.111734862464,1
"CP277758",154.091184325637,154.12678563023,582.26742810141,592.57565564049,10840.0474619689,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+","2_6",8,6,1,0.904808588341945,0,0,0,"1855.37145702002",13,587.307431560083,154.111578625739,1
"CP277755",154.087171635248,154.113022587734,596.68935523563,603.601128917243,8232.39876112579,"skatole","CHEBI:9171","ZFRKQXVRDFCRJG-UHFFFAOYSA-N","C9H9N",131.073499288,"[M+Na]+","2_6",5,0,0,0,0,0,0,"1588.43193195175",14,600.117095968443,154.095343785717,1
"CP480404|CP094384|CP723659|CP479702",171.006223868397,171.006957303351,20.3175438045373,43.4454003603668,132085.939474477,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M-H]-|[M+H]+|[M+Na]+|[M+CHO2]-","1_5",18,3,3,0.716027504063137,5,0,0,"0|200.093924335954|218.265183173316|0",1,25.9621697893108,189.012152822771,4
"CP723660",194.945846557617,195.011413574219,47.3169137927973,69.2526461065448,99693.9078450863,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+","1_5",4,0,0,0,7,0,0,"297.34201711011",2,53.924430532992,194.975679331918,1
"CP094985",194.962221191745,194.97419641023,69.2526461065448,75.8731164785466,27731.342283262,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+","1_5",2,0,0,0,3,0,0,"361.627950933089",3,72.4526014883631,194.96943336924,1
"CP723661|CP094991",194.945831298828,195.011520385742,78.3801323989817,114.193711211183,52922.8293737603,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+|[M+Na]+","1_5",6,0,0,0,8,0,0,"434.423191693533|404.357983784807",4,89.1006603393572,194.969790004651,2
"CP094990|CP095611|CP095610|CP095609",194.960795687432,194.978368763575,114.193711211183,143.024592875774,21101.127376621,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+","1_5",12,0,0,0,5,0,0,"507.183382722469|523.897561601438|516.16762092708|533.120199865513",5,127.76651559519,194.964222543383,4
"CP095608|CP723662",194.954156903543,194.964943471405,143.024592875774,166.542788124694,35599.2706785183,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+|[M+Na]+","1_5",3,0,0,0,6,0,0,"546.788972421987|555.40352643085",6,151.581042362825,194.9596437679,2
"CP095607",194.955268279411,194.965920838832,167.684171384856,180.336652351115,35273.142939637,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+","1_5",5,0,0,0,3,0,0,"580.088383567637",7,173.85019020395,194.959778770004,1
"CP481426|CP096680|CP096679|CP096677|CP723663|CP096678",217.038326533127,217.058127591772,188.079977129569,240.464498646556,22352.6355123449,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+CHO2]-|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+","1_5",23,0,0,0,15,0,0,"606.22826008987|659.576324057086|630.411473454821|642.601827051855|677.632131483526|607.616037008551",8,205.139167547129,198.642521442639,6
"CP097018",194.953273217144,194.964610839603,243.43434651178,257.27159467022,34181.1724793403,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+","1_5",2,0,0,0,4,0,0,"753.495445398046",9,250.587597906088,194.960058421969,1
"CP097020|CP097017|CP097016|CP097015",194.954052994463,194.9721926421,263.033494438588,290.525295591614,14425.0824799972,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+|[M+Na]+|[M+Na]+|[M+Na]+","1_5",11,0,0,0,12,0,0,"865.822276806692|840.793635747207|795.398506590168|823.583190537767",10,275.581355629866,194.959270101089,4
"CP097019",194.954617551501,194.96637516414,293.042944366046,300.682238612273,15810.6381610293,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+","1_5",5,2,1,0.955052643404043,4,0,0,"904.596745483978",11,296.934107822741,194.960447749326,1
"CP097938",194.956436351194,195.010243271336,513.392686652366,519.560782967044,1682.1005162154,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M+Na]+","1_5",4,0,0,0,0,0,0,"1746.05443425916",12,515.677068807627,194.972204822749,1
"CP483587",170.973074462366,170.984962694759,600.746556856525,605.749017336278,6185.48756635061,"sn-glycerol 3-phosphate","CHEBI:15978","AWUCVROLDVIAJX-GSVOUGTGSA-N","C3H9O6P",172.013674638,"[M-H]-","1_5",4,1,1,0.955052643404044,1,0,0,"0",13,603.463975527218,170.979632183941,1
"CP604072|CP730684|CP303381",124.007125346368,124.007631451,18.7324711917051,36.8595979173998,238393.589883474,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M-H]-|[M+H]+|[M+Na]+","2_9",22,7,3,0.921463965215698,3,0,0,"0|0|0",1,23.1745182510911,132.680731173868,3
"CP604045",170.037927336144,170.047622947439,33.8847364145875,41.895188596841,2764.55674032285,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+CHO2]-","2_9",6,0,0,0,1,0,0,"0",2,38.6900714708291,170.043196759149,1
"CP604355",124.047636666704,124.048922411569,55.1759351678102,61.4303962012638,88052.4438766378,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M-H]-","2_9",2,0,0,0,0,0,0,"425.87139906985",3,59.2976766216903,124.048114473073,1
"CP604933",170.043579101562,170.056360015808,77.4596235999903,84.332150576965,975.560021824954,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+CHO2]-","2_9",1,0,0,0,0,0,0,"457.861486527655",4,81.1289913590953,170.048160912294,1
"CP605168",124.038032241297,124.041206359863,111.100250509832,118.65701670247,871.500583402615,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M-H]-","2_9",0,0,0,0,0,0,0,"505.32181224725",5,114.073998132358,124.039413911435,1
"CP311303|CP311306",125.980469061619,125.988391184216,120.916619744871,133.212656139296,9797.0838470666,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+|[M+H]+","2_9",1,0,0,0,5,0,0,"524.64944971606|515.776138474576",6,127.50678848643,125.984282563081,2
"CP305017|CP311307",148.03290631603,148.050743481668,145.31819861934,161.292758331982,11932.6200845437,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+Na]+|[M+H]+","2_9",4,0,0,0,2,0,0,"559.270415959149|548.035738093775",7,153.308641350061,137.012470073806,2
"CP311308",125.978596060601,125.990047816879,163.578459182919,177.516232700131,30235.5246734916,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+","2_9",5,0,0,0,3,0,0,"574.35758009727",8,169.283821432944,125.985083357587,1
"CP311309|CP306439",125.98232958285,125.986471670601,181.226145445823,196.993463934791,10775.3890918302,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+|[M+H]+","2_9",8,0,0,0,1,0,0,"595.1602351115|609.357124672319",9,189.223285875665,126.023824703796,2
"CP311310",125.981917057028,125.988948059505,198.592051632023,205.672392111882,14300.1969769363,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+","2_9",5,0,0,0,1,0,0,"632.613201493272",10,203.159857679499,125.984684380273,1
"CP311312",125.983417639777,125.988018297856,330.254991665371,335.285619142992,13793.598520741,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+","2_9",2,0,0,0,3,0,0,"921.948722427292",11,332.313297458733,125.985376287527,1
"CP311311",125.981166433273,125.98868124428,347.185950395219,351.993686435404,12835.4191132427,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+","2_9",3,0,0,0,3,0,0,"932.42633397786",12,349.707283637539,125.985297038829,1
"CP311302",125.979947280314,125.9881506883,380.204658929975,386.836134310444,16703.7043789153,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+","2_9",3,2,1,0.921463965215698,4,0,0,"952.725635683111",13,383.406354422561,125.984800742432,1
"CP311313",125.981288534524,125.987977696504,413.824037910872,420.965613314746,16462.1980728678,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+H]+","2_9",3,0,0,0,4,0,0,"973.250502926194",14,417.479888779603,125.984682792712,1
"CP609495",170.00069488132,170.015425879314,432.067265725398,437.743640852397,1566.42725618621,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+CHO2]-","2_9",2,0,0,0,1,0,0,"1456.91728170896",15,434.14683662993,170.00715220558,1
"CP609578|CP311314",169.991642178615,170.01921828355,465.15237019144,480.943175051695,6351.06403928796,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+CHO2]-|[M+H]+","2_9",4,0,0,0,1,0,0,"1600.53782721715|1127.29849740498",16,473.030302386953,147.994393361296,2
"CP311649|CP311650",147.951884096941,147.986539412521,562.853238062621,579.988807317161,3653.0386584401,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+Na]+|[M+Na]+","2_9",4,0,0,0,1,0,0,"1807.68636053949|1771.30499381021",17,569.934514638344,147.966964948206,2
"CP311651",147.953922335426,147.983662675146,579.988807317161,592.813132878708,8307.58732031439,"taurine","CHEBI:15891","XOAAWQZATWQOTB-UHFFFAOYSA-N","C2H7NO3S",125.014664083999,"[M+Na]+","2_9",2,0,0,0,0,0,0,"1854.5403550935",18,587.088251388601,147.968143084403,1
"CP365705",538.215858529545,538.305148553324,25.7847418368417,29.8861020416695,1732.71095907049,"taurocholic acid","CHEBI:28865","WBWWGRHZICKQGZ-HZAMXZRMSA-N","C26H45NO7S",515.29167378,"[M+Na]+","3_2",7,0,0,0,0,0,0,"0",1,27.379632276279,538.250392572686,1
